AbsPressure,datetime,minute,hour,AvDepth,AvTemp,AvSalinity
104.479,2021-01-15T11:35:50Z,35,11,0.269,28.88,33.90627241
104.479,2021-01-15T11:36:10Z,36,11,0.269,28.88,33.93253486
104.479,2021-01-15T11:37:00Z,37,11,0.269,28.88,33.93253661
104.479,2021-01-15T11:45:10Z,45,11,0.269,29,33.99908003
104.48,2021-01-15T10:07:40Z,7,10,0.269,29.2,34.10893657
104.48,2021-01-15T10:08:10Z,8,10,0.269,29.2,34.07557329
104.48,2021-01-15T10:14:20Z,14,10,0.269,29.09,33.97461056
104.481,2021-01-15T11:48:00Z,48,11,0.27,28.94,33.99550778
104.481,2021-01-15T11:48:50Z,48,11,0.27,28.95,34.00818239
104.484,2021-01-15T12:02:10Z,2,12,0.27,29.08,33.89935616
104.485,2021-01-15T10:20:40Z,20,10,0.27,28.83,33.91866908
104.487,2021-01-15T12:06:10Z,6,12,0.27,29.03,33.94470506
104.488,2021-01-15T10:26:30Z,26,10,0.27,29.05,33.82831467
104.49,2021-01-15T10:38:50Z,38,10,0.27,29.26,32.74769798
104.493,2021-01-15T11:03:30Z,3,11,0.271,29.35,33.61072819
104.493,2021-01-15T11:11:30Z,11,11,0.271,29.1,33.69486004
104.493,2021-01-15T11:14:00Z,14,11,0.271,29.08,33.78096228
104.493,2021-01-15T11:21:30Z,21,11,0.271,29.01,33.85674442
104.494,2021-01-15T10:05:30Z,5,10,0.271,29.19,34.12265526
104.496,2021-01-15T11:28:00Z,28,11,0.271,28.9,33.9348304
104.496,2021-01-15T11:31:00Z,31,11,0.271,28.82,33.95222534
104.496,2021-01-15T11:35:10Z,35,11,0.271,28.89,33.94522907
104.496,2021-01-15T11:41:30Z,41,11,0.271,29.03,33.9645034
104.496,2021-01-15T11:44:30Z,44,11,0.271,29.03,33.97438997
104.496,2021-01-15T11:44:40Z,44,11,0.271,29.03,33.97774429
104.497,2021-01-15T10:10:50Z,10,10,0.271,29.19,34.15604413
104.497,2021-01-15T10:13:00Z,13,10,0.271,29.19,34.04942103
104.499,2021-01-15T11:49:30Z,49,11,0.271,28.98,33.96369244
104.499,2021-01-15T11:52:00Z,52,11,0.271,28.98,33.95707485
104.5,2021-01-15T10:15:40Z,15,10,0.271,28.73,33.94381388
104.5,2021-01-15T10:18:30Z,18,10,0.271,28.81,33.99542009
104.501,2021-01-15T12:02:40Z,2,12,0.271,29.06,33.92340691
104.501,2021-01-15T12:02:50Z,2,12,0.271,29.09,33.89227272
104.502,2021-01-15T10:20:20Z,20,10,0.272,28.82,33.85683781
104.502,2021-01-15T10:22:40Z,22,10,0.272,28.79,33.76689398
104.502,2021-01-15T10:23:40Z,23,10,0.272,28.97,33.78322872
104.505,2021-01-15T10:26:20Z,26,10,0.272,29.05,33.81183453
104.505,2021-01-15T10:29:10Z,29,10,0.272,29.16,33.98783975
104.505,2021-01-15T10:33:00Z,33,10,0.272,29.25,33.788899549999996
104.51,2021-01-15T10:40:10Z,40,10,0.272,29.27,33.76499949
104.51,2021-01-15T10:45:20Z,45,10,0.272,29.38,33.65499247
104.51,2021-01-15T11:00:30Z,0,11,0.272,29.42,33.461116
104.51,2021-01-15T11:07:40Z,7,11,0.272,29.19,33.58277724
104.51,2021-01-15T11:08:50Z,8,11,0.272,29.16,33.60056329
104.51,2021-01-15T11:13:50Z,13,11,0.272,29.08,33.78096194
104.512,2021-01-15T10:05:00Z,5,10,0.273,29.16,34.17743471
104.512,2021-01-15T10:06:40Z,6,10,0.273,29.17,34.11356513
104.513,2021-01-15T10:52:40Z,52,10,0.273,29.41,33.65036361
104.513,2021-01-15T10:55:50Z,55,10,0.273,29.41,33.70934467
104.513,2021-01-15T10:56:30Z,56,10,0.273,29.42,33.62045677
104.513,2021-01-15T11:25:20Z,25,11,0.273,28.93,33.87401407
104.513,2021-01-15T11:27:10Z,27,11,0.273,28.92,33.85487812
104.513,2021-01-15T11:28:10Z,28,11,0.273,28.88,33.92597508
104.513,2021-01-15T11:28:20Z,28,11,0.273,28.89,33.92540698
104.513,2021-01-15T11:34:00Z,34,11,0.273,28.89,33.90570376
104.513,2021-01-15T11:35:00Z,35,11,0.273,28.87,33.92982983
104.513,2021-01-15T11:36:20Z,36,11,0.273,28.88,33.95561916
104.513,2021-01-15T11:37:20Z,37,11,0.273,28.89,33.9123428
104.513,2021-01-15T11:41:50Z,41,11,0.273,29.05,33.96017524
104.516,2021-01-15T11:45:50Z,45,11,0.273,29.03,33.99759969
104.517,2021-01-15T10:15:50Z,15,10,0.273,28.66,33.9970708
104.517,2021-01-15T10:18:20Z,18,10,0.273,28.79,34.00313494
104.52,2021-01-15T10:25:20Z,25,10,0.273,29.1,33.77651264
104.522,2021-01-15T10:28:50Z,28,10,0.274,29.17,33.93110831
104.522,2021-01-15T10:30:30Z,30,10,0.274,29.19,33.84765374
104.522,2021-01-15T10:33:10Z,33,10,0.274,29.21,33.29761239
104.525,2021-01-15T10:39:10Z,39,10,0.274,29.38,33.20235647
104.526,2021-01-15T09:58:50Z,58,9,0.274,29.12,34.41456174
104.528,2021-01-15T11:04:50Z,4,11,0.274,29.24,33.62582374
104.528,2021-01-15T11:08:30Z,8,11,0.274,29.15,33.62717259
104.528,2021-01-15T11:22:20Z,22,11,0.274,29,33.83428153
104.53,2021-01-15T10:56:00Z,56,10,0.274,29.41,33.65360649
104.53,2021-01-15T11:26:30Z,26,11,0.274,28.92,33.86468091
104.53,2021-01-15T11:29:10Z,29,11,0.274,28.93,33.91015126
104.53,2021-01-15T11:30:30Z,30,11,0.274,29,33.82768222
104.53,2021-01-15T11:32:10Z,32,11,0.274,28.88,33.90953592
104.53,2021-01-15T11:41:10Z,41,11,0.274,28.97,33.99065989
104.53,2021-01-15T11:42:30Z,42,11,0.274,29.06,33.95307581
104.531,2021-01-15T10:13:50Z,13,10,0.274,29.12,34.04934875
104.534,2021-01-15T10:16:40Z,16,10,0.275,28.73,34.0129951
104.537,2021-01-15T10:23:20Z,23,10,0.275,28.84,33.84264455
104.539,2021-01-15T10:32:40Z,32,10,0.275,29.24,33.818955
104.542,2021-01-15T10:36:10Z,36,10,0.276,29.3,33.56428989
104.542,2021-01-15T10:39:00Z,39,10,0.276,29.31,32.9392988
104.545,2021-01-15T10:39:40Z,39,10,0.276,29.27,33.89343148
104.545,2021-01-15T10:40:00Z,40,10,0.276,29.24,33.95761868
104.545,2021-01-15T10:40:20Z,40,10,0.276,29.25,33.93401772
104.545,2021-01-15T10:47:50Z,47,10,0.276,29.35,33.5488066
104.545,2021-01-15T10:59:20Z,59,10,0.276,29.43,33.45415542
104.545,2021-01-15T11:02:10Z,2,11,0.276,29.39,33.43017246
104.545,2021-01-15T11:02:50Z,2,11,0.276,29.39,33.55021596
104.545,2021-01-15T11:05:00Z,5,11,0.276,29.26,33.57278888
104.545,2021-01-15T11:20:50Z,20,11,0.276,28.99,33.83147823
104.545,2021-01-15T11:21:40Z,21,11,0.276,29.03,33.83596927
104.546,2021-01-15T10:00:50Z,0,10,0.276,29.12,34.32009144
104.547,2021-01-15T12:28:00Z,28,12,0.276,29.37,33.87587866
104.548,2021-01-15T10:52:50Z,52,10,0.276,29.39,33.64800457
104.548,2021-01-15T11:33:30Z,33,11,0.276,28.87,33.96273219
104.548,2021-01-15T11:33:50Z,33,11,0.276,28.87,33.94300715
104.548,2021-01-15T11:39:30Z,39,11,0.276,28.89,33.93206304
104.548,2021-01-15T11:40:50Z,40,11,0.276,28.93,33.9464926
104.548,2021-01-15T11:43:30Z,43,11,0.276,29.03,33.99759481
104.549,2021-01-15T10:09:20Z,9,10,0.276,29.2,34.05894073
104.549,2021-01-15T10:10:40Z,10,10,0.276,29.22,34.10130736
104.549,2021-01-15T10:13:30Z,13,10,0.276,29.15,34.08791753
104.55,2021-01-15T11:45:30Z,45,11,0.276,29.03,34.00748084
104.55,2021-01-15T11:46:10Z,46,11,0.276,29.01,34.02171565
104.55,2021-01-15T11:55:40Z,55,11,0.276,28.98,33.914266
104.556,2021-01-15T12:05:00Z,5,12,0.277,29.08,33.88288574
104.557,2021-01-15T10:27:00Z,27,10,0.277,29.19,33.84439459
104.561,2021-01-15T09:56:00Z,56,9,0.277,29.17,34.48010693
104.561,2021-01-15T10:00:30Z,0,10,0.277,29.14,34.29234112
104.561,2021-01-15T10:00:40Z,0,10,0.277,29.14,34.33945958
104.562,2021-01-15T10:42:20Z,42,10,0.278,29.35,33.66296232
104.562,2021-01-15T10:43:30Z,43,10,0.278,29.35,33.78754833
104.562,2021-01-15T11:02:20Z,2,11,0.278,29.39,33.43017281
104.562,2021-01-15T11:15:20Z,15,11,0.278,29.06,33.80160894
104.562,2021-01-15T11:23:30Z,23,11,0.278,28.97,33.85553483
104.563,2021-01-15T10:01:30Z,1,10,0.278,29.11,34.33062136
104.563,2021-01-15T10:04:10Z,4,10,0.278,29.15,34.24488007
104.565,2021-01-15T10:53:50Z,53,10,0.278,29.42,33.66628413
104.565,2021-01-15T11:28:50Z,28,11,0.278,28.92,33.87458121
104.565,2021-01-15T11:30:20Z,30,11,0.278,29.03,33.83924856
104.565,2021-01-15T11:35:20Z,35,11,0.278,28.89,33.93859634
104.565,2021-01-15T11:35:40Z,35,11,0.278,28.88,33.93916792
104.565,2021-01-15T11:36:00Z,36,11,0.278,28.88,33.94571205
104.566,2021-01-15T10:09:10Z,9,10,0.278,29.2,34.06563039
104.566,2021-01-15T10:12:30Z,12,10,0.278,29.2,34.10560093
104.567,2021-01-15T11:48:10Z,48,11,0.278,28.94,33.99550812
104.567,2021-01-15T11:52:10Z,52,11,0.278,28.94,33.99878548
104.567,2021-01-15T11:54:00Z,54,11,0.278,28.99,33.9104294
104.569,2021-01-15T10:15:00Z,15,10,0.278,29.06,34.04232287
104.569,2021-01-15T10:19:20Z,19,10,0.278,28.82,33.86338375
104.57,2021-01-15T12:03:10Z,3,12,0.278,29.1,33.86211638
104.574,2021-01-15T10:25:40Z,25,10,0.279,29.06,33.72294512
104.574,2021-01-15T10:34:20Z,34,10,0.279,29.15,32.5679127
104.578,2021-01-15T12:24:00Z,24,12,0.279,29.31,33.79294104
104.579,2021-01-15T10:48:30Z,48,10,0.279,29.41,33.53299439
104.579,2021-01-15T11:10:30Z,10,11,0.279,29.11,33.6944178
104.579,2021-01-15T11:21:50Z,21,11,0.279,29.03,33.80317931
104.579,2021-01-15T11:23:40Z,23,11,0.279,28.98,33.86150676
104.582,2021-01-15T11:29:30Z,29,11,0.28,28.98,33.83531369
104.582,2021-01-15T11:32:00Z,32,11,0.28,28.87,33.91010088
104.582,2021-01-15T11:34:30Z,34,11,0.28,28.88,33.93916548
104.582,2021-01-15T11:35:30Z,35,11,0.28,28.87,33.93964746
104.582,2021-01-15T11:40:30Z,40,11,0.28,28.93,33.9530296
104.582,2021-01-15T11:41:00Z,41,11,0.28,28.94,33.98550486
104.585,2021-01-15T11:54:20Z,54,11,0.28,28.99,33.9335562
104.586,2021-01-15T10:18:10Z,18,10,0.28,28.79,33.9998566
104.591,2021-01-15T10:29:00Z,29,10,0.28,29.19,34.04285408
104.594,2021-01-15T10:37:00Z,37,10,0.281,29.3,32.97461179
104.596,2021-01-15T11:08:00Z,8,11,0.281,29.17,33.60988535
104.596,2021-01-15T11:08:10Z,8,11,0.281,29.19,33.61210096
104.596,2021-01-15T11:08:20Z,8,11,0.281,29.17,33.61963452
104.596,2021-01-15T11:09:30Z,9,11,0.281,29.16,33.63315612
104.596,2021-01-15T11:09:40Z,9,11,0.281,29.12,33.6547547
104.596,2021-01-15T11:09:50Z,9,11,0.281,29.14,33.63419745
104.596,2021-01-15T11:11:20Z,11,11,0.281,29.09,33.70850279
104.596,2021-01-15T11:15:40Z,15,11,0.281,29.05,33.79554951
104.599,2021-01-15T10:52:10Z,52,10,0.281,29.38,33.67794216
104.599,2021-01-15T10:55:40Z,55,10,0.281,29.42,33.64660553
104.599,2021-01-15T11:23:50Z,23,11,0.281,28.97,33.8325002
104.599,2021-01-15T11:25:00Z,25,11,0.281,28.94,33.86038552
104.599,2021-01-15T11:26:50Z,26,11,0.281,28.9,33.88877472
104.599,2021-01-15T11:27:40Z,27,11,0.281,28.92,33.88111545
104.599,2021-01-15T11:29:20Z,29,11,0.281,28.93,33.8839165
104.599,2021-01-15T11:36:50Z,36,11,0.281,28.89,33.90898027
104.599,2021-01-15T11:38:40Z,38,11,0.281,28.9,33.91177945
104.599,2021-01-15T11:40:00Z,40,11,0.281,28.89,33.94851038
104.599,2021-01-15T11:41:20Z,41,11,0.281,29.04,33.92441499
104.6,2021-01-15T10:09:00Z,9,10,0.281,29.19,34.07274139
104.6,2021-01-15T10:10:30Z,10,10,0.281,29.25,34.05332486
104.6,2021-01-15T10:11:20Z,11,10,0.281,29.2,34.15895528
104.601,2021-01-15T12:35:20Z,35,12,0.281,29.5,33.76798237
104.602,2021-01-15T11:45:40Z,45,11,0.282,29.03,33.97439241
104.602,2021-01-15T11:46:00Z,46,11,0.282,29.03,34.01410026
104.602,2021-01-15T11:50:50Z,50,11,0.282,28.98,33.98683134
104.602,2021-01-15T11:54:30Z,54,11,0.282,28.99,33.92358028
104.606,2021-01-15T10:20:30Z,20,10,0.282,28.83,33.86283059
104.606,2021-01-15T10:23:10Z,23,10,0.282,28.84,33.72495564
104.611,2021-01-15T10:37:40Z,37,10,0.282,29.26,32.68219153
104.612,2021-01-15T09:57:40Z,57,9,0.283,29.14,34.36981377
104.612,2021-01-15T09:58:40Z,58,9,0.283,29.12,34.34365628
104.612,2021-01-15T09:59:50Z,59,9,0.283,29.12,34.33695024
104.614,2021-01-15T10:47:30Z,47,10,0.283,29.35,33.53909241
104.614,2021-01-15T10:47:40Z,47,10,0.283,29.33,33.53030041
104.614,2021-01-15T10:48:00Z,48,10,0.283,29.37,33.5967048
104.614,2021-01-15T11:03:10Z,3,11,0.283,29.35,33.58796675
104.614,2021-01-15T11:15:50Z,15,11,0.283,29.06,33.79835115
104.614,2021-01-15T11:22:40Z,22,11,0.283,28.99,33.8150747
104.614,2021-01-15T11:23:20Z,23,11,0.283,28.97,33.82270537
104.615,2021-01-15T10:02:00Z,2,10,0.283,29.09,34.34162304
104.615,2021-01-15T10:05:20Z,5,10,0.283,29.16,34.16078037
104.615,2021-01-15T12:33:30Z,33,12,0.283,29.42,33.86044688
104.616,2021-01-15T11:25:50Z,25,11,0.283,28.89,33.86953196
104.616,2021-01-15T11:44:10Z,44,11,0.283,29.03,33.971126
104.618,2021-01-15T10:08:00Z,8,10,0.283,29.19,34.09932629
104.618,2021-01-15T10:08:50Z,8,10,0.283,29.2,34.04899548
104.618,2021-01-15T10:12:00Z,12,10,0.283,29.19,34.1260154
104.619,2021-01-15T11:47:50Z,47,11,0.283,28.94,34.02520258
104.619,2021-01-15T11:48:20Z,48,11,0.283,28.93,33.99263974
104.619,2021-01-15T11:49:20Z,49,11,0.283,28.97,34.01708772
104.619,2021-01-15T11:51:20Z,51,11,0.283,28.99,33.94343598
104.619,2021-01-15T11:56:50Z,56,11,0.283,29,33.95284885
104.62,2021-01-15T10:17:30Z,17,10,0.283,28.71,33.97121134
104.62,2021-01-15T10:17:40Z,17,10,0.283,28.71,33.98771505
104.622,2021-01-15T12:01:00Z,1,12,0.284,29.05,33.90739729
104.625,2021-01-15T12:05:10Z,5,12,0.284,29.06,33.90031651
104.625,2021-01-15T12:05:50Z,5,12,0.284,29.09,33.89888656
104.625,2021-01-15T12:06:40Z,6,12,0.284,29.06,33.9267666
104.625,2021-01-15T12:10:00Z,10,12,0.284,29.25,33.88465233
104.626,2021-01-15T10:26:40Z,26,10,0.284,29.09,33.87559931
104.626,2021-01-15T10:33:20Z,33,10,0.284,29.22,33.10886029
104.631,2021-01-15T10:39:20Z,39,10,0.284,29.39,33.3720156
104.631,2021-01-15T10:44:10Z,44,10,0.284,29.36,33.69194966
104.631,2021-01-15T10:48:50Z,48,10,0.284,29.42,33.75805928
104.631,2021-01-15T11:09:00Z,9,11,0.284,29.15,33.63367546
104.633,2021-01-15T12:27:10Z,27,12,0.285,29.35,33.82729634
104.634,2021-01-15T10:56:10Z,56,10,0.285,29.42,33.65316716
104.634,2021-01-15T11:36:30Z,36,11,0.285,28.88,33.95561951
104.634,2021-01-15T11:37:50Z,37,11,0.285,28.89,33.89917078
104.636,2021-01-15T11:52:50Z,52,11,0.285,28.95,33.9224083
104.64,2021-01-15T10:20:50Z,20,10,0.285,28.83,33.86283129
104.643,2021-01-15T10:28:00Z,28,10,0.286,29.17,33.87172293
104.643,2021-01-15T10:30:20Z,30,10,0.286,29.15,33.82657345
104.648,2021-01-15T10:49:10Z,49,10,0.286,29.41,33.63732306
104.649,2021-01-15T10:01:10Z,1,10,0.286,29.12,34.33024477
104.649,2021-01-15T10:03:50Z,3,10,0.286,29.15,34.21807378
104.651,2021-01-15T11:29:40Z,29,11,0.286,29.04,33.7928667
104.651,2021-01-15T11:33:20Z,33,11,0.286,28.86,33.94021357
104.651,2021-01-15T11:37:40Z,37,11,0.286,28.88,33.92272354
104.651,2021-01-15T11:42:10Z,42,11,0.286,29.06,33.93658862
104.654,2021-01-15T11:50:00Z,50,11,0.287,28.98,33.95707067
104.655,2021-01-15T10:20:10Z,20,10,0.287,28.79,33.79626917
104.656,2021-01-15T11:59:40Z,59,11,0.287,29,33.93961483
104.656,2021-01-15T12:01:30Z,1,12,0.287,29.04,33.93759587
104.657,2021-01-15T10:21:00Z,21,10,0.287,28.84,33.85900308
104.659,2021-01-15T12:04:40Z,4,12,0.287,29.08,33.90597038
104.659,2021-01-15T12:06:50Z,6,12,0.287,29.08,33.96211445
104.66,2021-01-15T10:29:50Z,29,10,0.287,29.17,33.88492168
104.66,2021-01-15T10:33:40Z,33,10,0.287,29.16,33.08043148
104.665,2021-01-15T11:02:30Z,2,11,0.288,29.39,33.44634251
104.665,2021-01-15T11:06:40Z,6,11,0.288,29.22,33.61712893
104.665,2021-01-15T11:11:10Z,11,11,0.288,29.1,33.72424551
104.667,2021-01-15T10:06:10Z,6,10,0.288,29.19,34.12934987
104.668,2021-01-15T10:56:20Z,56,10,0.288,29.42,33.58137154
104.668,2021-01-15T11:40:20Z,40,11,0.288,28.9,33.95793202
104.669,2021-01-15T10:07:30Z,7,10,0.288,29.2,34.05893691
104.67,2021-01-15T12:41:10Z,41,12,0.288,29.6,33.73737196
104.671,2021-01-15T11:46:30Z,46,11,0.288,28.97,34.06019918
104.671,2021-01-15T11:51:00Z,51,11,0.288,28.98,33.99345543
104.671,2021-01-15T11:54:50Z,54,11,0.288,28.97,33.9377861
104.672,2021-01-15T10:17:00Z,17,10,0.289,28.76,33.99485241
104.674,2021-01-15T11:57:50Z,57,11,0.289,29,33.92310758
104.676,2021-01-15T12:09:20Z,9,12,0.289,29.17,33.92137407
104.677,2021-01-15T10:26:00Z,26,10,0.289,29.04,33.730533
104.679,2021-01-15T12:20:00Z,20,12,0.289,29.35,33.73516965
104.68,2021-01-15T10:36:30Z,36,10,0.289,29.27,33.68962787
104.683,2021-01-15T10:43:00Z,43,10,0.29,29.36,33.71489507
104.683,2021-01-15T10:43:50Z,43,10,0.29,29.32,33.87463246
104.683,2021-01-15T10:44:00Z,44,10,0.29,29.36,33.72470698
104.683,2021-01-15T10:46:50Z,46,10,0.29,29.36,33.55486011
104.683,2021-01-15T11:10:10Z,10,11,0.29,29.11,33.66178664
104.683,2021-01-15T11:21:10Z,21,11,0.29,28.99,33.90047627
104.684,2021-01-15T12:26:50Z,26,12,0.29,29.27,33.88373045
104.685,2021-01-15T11:26:20Z,26,11,0.29,28.93,33.890446
104.685,2021-01-15T11:30:40Z,30,11,0.29,28.87,33.91664181
104.685,2021-01-15T11:39:50Z,39,11,0.29,28.89,33.93860576
104.686,2021-01-15T10:07:20Z,7,10,0.29,29.2,34.10559016
104.686,2021-01-15T10:08:30Z,8,10,0.29,29.19,34.05275708
104.686,2021-01-15T10:12:20Z,12,10,0.29,29.2,34.11220163
104.688,2021-01-15T11:46:40Z,46,11,0.29,28.98,34.01994341
104.688,2021-01-15T11:55:50Z,55,11,0.29,28.97,33.91474393
104.691,2021-01-15T12:02:00Z,2,12,0.29,29.06,33.9003099
104.693,2021-01-15T12:11:20Z,11,12,0.291,29.24,33.9049022
104.699,2021-01-15T12:21:30Z,21,12,0.291,29.37,33.7408354
104.7,2021-01-15T11:08:40Z,8,11,0.291,29.15,33.63367476
104.7,2021-01-15T11:10:00Z,10,11,0.291,29.11,33.66829391
104.7,2021-01-15T11:13:00Z,13,11,0.291,29.1,33.75047427
104.7,2021-01-15T11:23:00Z,23,11,0.291,28.99,33.85441893
104.702,2021-01-15T12:27:00Z,27,12,0.291,29.31,33.8521585
104.703,2021-01-15T10:53:00Z,53,10,0.292,29.42,33.6662824
104.703,2021-01-15T11:26:00Z,26,11,0.292,28.9,33.8723343
104.703,2021-01-15T11:27:20Z,27,11,0.292,28.89,33.89587837
104.703,2021-01-15T11:44:20Z,44,11,0.292,29.01,34.02506775
104.705,2021-01-15T11:52:20Z,52,11,0.292,28.95,33.96851669
104.705,2021-01-15T11:53:40Z,53,11,0.292,28.95,33.94210517
104.711,2021-01-15T12:04:30Z,4,12,0.292,29.09,33.86919654
104.711,2021-01-15T12:09:30Z,9,12,0.292,29.22,33.93882599
104.711,2021-01-15T12:11:00Z,11,12,0.292,29.26,33.87758924
104.712,2021-01-15T10:25:30Z,25,10,0.292,29.06,33.76547951
104.712,2021-01-15T10:26:50Z,26,10,0.292,29.24,33.98739086
104.713,2021-01-15T12:16:50Z,16,12,0.293,29.31,33.82906376
104.713,2021-01-15T12:19:40Z,19,12,0.293,29.33,33.80515788
104.717,2021-01-15T10:45:40Z,45,10,0.293,29.37,33.66856608
104.717,2021-01-15T11:06:30Z,6,11,0.293,29.22,33.6008061
104.717,2021-01-15T11:07:10Z,7,11,0.293,29.21,33.61431133
104.717,2021-01-15T11:23:10Z,23,11,0.293,28.98,33.84844801
104.718,2021-01-15T10:01:20Z,1,10,0.293,29.14,34.31590061
104.718,2021-01-15T10:01:50Z,1,10,0.293,29.1,34.33444378
104.719,2021-01-15T12:30:10Z,30,12,0.293,29.47,33.8516688
104.72,2021-01-15T11:31:40Z,31,11,0.293,28.87,33.91010018
104.728,2021-01-15T12:04:20Z,4,12,0.294,29.08,33.89936068
104.73,2021-01-15T12:58:00Z,58,12,0.294,29.59,33.73123305
104.731,2021-01-15T12:18:10Z,18,12,0.294,29.32,33.81877525
104.733,2021-01-15T12:23:50Z,23,12,0.295,29.3,33.84938007
104.734,2021-01-15T11:18:30Z,18,11,0.295,29.03,33.79991171
104.735,2021-01-15T10:02:20Z,2,10,0.295,29.11,34.30378726
104.736,2021-01-15T12:26:40Z,26,12,0.295,29.08,33.98198934
104.736,2021-01-15T12:32:20Z,32,12,0.295,29.47,33.81869145
104.737,2021-01-15T11:40:10Z,40,11,0.295,28.87,33.929840660000004
104.737,2021-01-15T11:43:20Z,43,11,0.295,29.05,34.00648418
104.737,2021-01-15T11:43:50Z,43,11,0.295,29.01,34.01182467
104.74,2021-01-15T11:44:50Z,44,11,0.295,29.03,33.99424331
104.74,2021-01-15T11:48:30Z,48,11,0.295,28.93,34.02570107
104.74,2021-01-15T11:52:40Z,52,11,0.295,28.95,33.92240795
104.74,2021-01-15T11:55:00Z,55,11,0.295,28.97,33.90821042
104.745,2021-01-15T12:09:50Z,9,12,0.296,29.24,33.86861245
104.745,2021-01-15T12:10:40Z,10,12,0.296,29.26,33.91052457
104.748,2021-01-15T12:13:40Z,13,12,0.296,29.1,33.97101862
104.753,2021-01-15T10:04:40Z,4,10,0.297,29.15,34.19797355
104.754,2021-01-15T11:29:00Z,29,11,0.297,28.92,33.90744858
104.757,2021-01-15T11:47:40Z,47,11,0.297,28.95,34.01144854
104.757,2021-01-15T11:51:50Z,51,11,0.297,28.99,33.97309793
104.758,2021-01-15T10:18:00Z,18,10,0.297,28.77,33.994275879999996
104.76,2021-01-15T12:02:20Z,2,12,0.297,29.06,33.90031059
104.762,2021-01-15T12:04:50Z,4,12,0.297,29.08,33.90597073
104.762,2021-01-15T12:11:10Z,11,12,0.297,29.24,33.92142245
104.763,2021-01-15T10:32:50Z,32,10,0.298,29.26,33.765441
104.765,2021-01-15T12:11:40Z,11,12,0.298,29.19,33.93369571
104.765,2021-01-15T12:12:00Z,12,12,0.298,29.21,33.91953588
104.765,2021-01-15T12:18:00Z,18,12,0.298,29.32,33.7891322
104.765,2021-01-15T12:19:50Z,19,12,0.298,29.35,33.8141327
104.767,2021-01-15T09:58:00Z,58,9,0.298,29.15,34.34913318
104.767,2021-01-15T09:58:20Z,58,9,0.298,29.14,34.32595249
104.769,2021-01-15T10:49:20Z,49,10,0.298,29.41,33.56551985
104.77,2021-01-15T10:01:00Z,1,10,0.298,29.12,34.32009178
104.77,2021-01-15T10:04:50Z,4,10,0.298,29.14,34.17505322
104.771,2021-01-15T12:24:40Z,24,12,0.298,29.16,33.94169018
104.771,2021-01-15T12:25:30Z,25,12,0.298,29.19,33.96345737
104.771,2021-01-15T12:35:00Z,35,12,0.298,29.52,33.73088667
104.774,2021-01-15T11:49:10Z,49,11,0.299,28.95,33.97840493
104.774,2021-01-15T11:53:20Z,53,11,0.299,28.98,33.94065757
104.775,2021-01-15T10:19:40Z,19,10,0.299,28.7,33.50649011
104.778,2021-01-15T10:21:40Z,21,10,0.299,28.82,33.97510025
104.78,2021-01-15T12:05:20Z,5,12,0.299,29.06,33.90031686
104.78,2021-01-15T12:06:30Z,6,12,0.299,29.08,33.955503
104.781,2021-01-15T10:30:40Z,30,10,0.299,29.2,33.79462773
104.782,2021-01-15T12:11:50Z,11,12,0.299,29.16,33.98805376
104.784,2021-01-15T09:58:30Z,58,9,0.3,29.14,34.35966467
104.786,2021-01-15T10:43:40Z,43,10,0.3,29.31,33.90810608
104.786,2021-01-15T11:20:00Z,20,11,0.3,28.97,33.87520927
104.789,2021-01-15T11:28:30Z,28,11,0.3,28.88,33.91943296
104.789,2021-01-15T11:33:00Z,33,11,0.3,28.88,33.94243402
104.791,2021-01-15T11:49:50Z,49,11,0.3,28.97,34.0038376
104.794,2021-01-15T11:56:00Z,56,11,0.301,28.98,33.9142667
104.794,2021-01-15T11:58:00Z,58,11,0.301,29.01,33.91274664
104.794,2021-01-15T11:59:30Z,59,11,0.301,28.99,33.95660493
104.798,2021-01-15T10:34:00Z,34,10,0.301,29.16,32.7441798
104.802,2021-01-15T12:23:30Z,23,12,0.301,29.32,33.80229762
104.803,2021-01-15T11:06:00Z,6,11,0.302,29.24,33.554256
104.803,2021-01-15T11:22:30Z,22,11,0.302,28.98,33.86150432
104.805,2021-01-15T12:27:40Z,27,12,0.302,29.39,33.81884667
104.806,2021-01-15T11:25:40Z,25,11,0.302,28.93,33.84115891
104.806,2021-01-15T11:38:00Z,38,11,0.302,28.89,33.91561488
104.807,2021-01-15T10:13:10Z,13,10,0.302,29.17,34.04699846
104.809,2021-01-15T11:53:50Z,53,11,0.302,28.98,33.94392438
104.811,2021-01-15T12:03:20Z,3,12,0.302,29.1,33.87532782
104.814,2021-01-15T12:10:20Z,10,12,0.303,29.26,33.86766293
104.817,2021-01-15T12:12:20Z,12,12,0.303,29.19,33.95683232
104.817,2021-01-15T12:14:40Z,14,12,0.303,29.28,33.87664213
104.818,2021-01-15T10:36:20Z,36,10,0.303,29.28,33.63359032
104.819,2021-01-15T09:59:30Z,59,9,0.303,29.12,34.34365802
104.822,2021-01-15T12:26:30Z,26,12,0.303,29.03,33.9910668
104.822,2021-01-15T12:29:40Z,29,12,0.303,29.43,33.88982481
104.823,2021-01-15T11:34:50Z,34,11,0.304,28.89,33.9847586
104.827,2021-01-15T10:15:20Z,15,10,0.304,28.93,34.05866296
